type,coords,ticket_id,organization,comment photo,photo_after,address,subdistrict,district,province,timestamp,state,star,count_reopen,last_activity
Point,"[100.58792, 13.89686]",2025-VMLD63,"กรุงเทพมหานคร, เขตดอนเมือง",https://storage.googleapis.com/traffy_public_bucket/attachment/2025-05/1f866be2a0f31f327b2e72c350beebf9.jpg,,VHWQ+R29 แขวงดอนเมือง ดอนเมือง กรุงเทพมหานคร 10210 ประเทศไทย,ดอนเมือง,ดอนเมือง,กรุงเทพมหานคร,2025-05-06 00:03:23,รอรับเรื่อง,,0,2025-05-06 00:03:23
Point,"[100.69598, 13.75255]",2025-TJ96KN,"กรุงเทพมหานคร, เขตสะพานสูง, สำนักการโยธา กทม., สำนักงานก่อสร้างและบูรณะ สำนักการโยธา (สกบ.สนย.) กทม.",https://storage.googleapis.com/traffy_public_bucket/attachment/2025-05/c4eb46c63a492a3c54ab6b4012daa287.jpg,,QM3W+63X ซ. ศรีนครินทร์ - ร่มเกล้า แขวงทับช้าง สะพานสูง กรุงเทพมหานคร 10250 ประเทศไทย,สะพานสูง,สะพานสูง,กรุงเทพมหานคร,2025-05-06 00:01:52,ส่งต่อ(ใหม่),,0,2025-05-06 00:01:52
Point,"[100.69582, 13.75264]",2025-LDDZ37,"กรุงเทพมหานคร, เขตสะพานสูง, สำนักการโยธา กทม., สำนักงานก่อสร้างและบูรณะ สำนักการโยธา (สกบ.สนย.) กทม.",https://storage.googleapis.com/traffy_public_bucket/attachment/2025-05/0cdda3f8f2bb37e5ced06f624b83955b.jpg,,QM3W+63X ซ. ศรีนครินทร์ - ร่มเกล้า แขวงทับช้าง สะพานสูง กรุงเทพมหานคร 10250 ประเทศไทย,สะพานสูง,สะพานสูง,กรุงเทพมหานคร,2025-05-06 00:00:38,ส่งต่อ(ใหม่),,0,2025-05-06 00:00:38
Point,"[100.69577, 13.75261]",2025-3964WN,"กรุงเทพมหานคร, เขตสะพานสูง, สำนักการโยธา กทม., สำนักงานก่อสร้างและบูรณะ สำนักการโยธา (สกบ.สนย.) กทม.",https://storage.googleapis.com/traffy_public_bucket/attachment/2025-05/2d7ec0580541ab1ef1cba00add27511e.jpg,,QM3W+63X ซ. ศรีนครินทร์ - ร่มเกล้า แขวงทับช้าง สะพานสูง กรุงเทพมหานคร 10250 ประเทศไทย,สะพานสูง,สะพานสูง,กรุงเทพมหานคร,2025-05-05 23:59:14,ส่งต่อ(ใหม่),,0,2025-05-05 23:59:14
Point,"[100.59254, 13.90493]",2025-AK8K7Z,"กรุงเทพมหานคร, เขตดอนเมือง",https://storage.googleapis.com/traffy_public_bucket/attachment/2025-05/566d2ab05b1686c4424eac5cb3322633.jpg,,67 ถนน วิภาวดีรังสิต แขวงสนามบิน ดอนเมือง กรุงเทพมหานคร 10210 ประเทศไทย,ดอนเมือง,ดอนเมือง,กรุงเทพมหานคร,2025-05-05 23:58:36,รอรับเรื่อง,,0,2025-05-05 23:58:36
Point,"[100.69578, 13.75247]",2025-N8EX6W,"กรุงเทพมหานคร, เขตสะพานสูง, สำนักการโยธา กทม., สำนักงานก่อสร้างและบูรณะ สำนักการโยธา (สกบ.สนย.) กทม.",https://storage.googleapis.com/traffy_public_bucket/attachment/2025-05/3affebba2a24450752089a35e3f41228.jpg,,QM3W+63X ซ. ศรีนครินทร์ - ร่มเกล้า แขวงทับช้าง สะพานสูง กรุงเทพมหานคร 10250 ประเทศไทย,สะพานสูง,สะพานสูง,กรุงเทพมหานคร,2025-05-05 23:58:09,ส่งต่อ(ใหม่),,0,2025-05-05 23:58:09
Point,"[100.59223, 13.90434]",2025-KRM2MY,"กรุงเทพมหานคร, เขตดอนเมือง",https://storage.googleapis.com/traffy_public_bucket/attachment/2025-05/e2a4c2c6911c1a5613a0b3006f8ca03d.jpg,,67 ถนน วิภาวดีรังสิต แขวงสนามบิน ดอนเมือง กรุงเทพมหานคร 10210 ประเทศไทย,ดอนเมือง,ดอนเมือง,กรุงเทพมหานคร,2025-05-05 23:56:40,รอรับเรื่อง,,0,2025-05-05 23:56:40
Point,"[100.59216, 13.90423]",2025-PEVDF7,"กรุงเทพมหานคร, เขตดอนเมือง",https://storage.googleapis.com/traffy_public_bucket/attachment/2025-05/6e74a8233ed21b8be84e4ba7f7375ff4.jpg,,67 ถนน วิภาวดีรังสิต แขวงสนามบิน ดอนเมือง กรุงเทพมหานคร 10210 ประเทศไทย,สนามบิน,ดอนเมือง,กรุงเทพมหานคร,2025-05-05 23:55:19,รอรับเรื่อง,,0,2025-05-05 23:55:19
Point,"[100.59221, 13.90459]",2025-4AP3WZ,"กรุงเทพมหานคร, เขตดอนเมือง",https://storage.googleapis.com/traffy_public_bucket/attachment/2025-05/e6e442ba4f74fd6be58781c643683aee.jpg,,67 ถนน วิภาวดีรังสิต แขวงสนามบิน ดอนเมือง กรุงเทพมหานคร 10210 ประเทศไทย,ดอนเมือง,ดอนเมือง,กรุงเทพมหานคร,2025-05-05 23:54:33,รอรับเรื่อง,,0,2025-05-05 23:54:33
Point,"[100.69516, 13.75302]",2025-TUFU4B,"กรุงเทพมหานคร, เขตสะพานสูง, สำนักการโยธา กทม., สำนักงานก่อสร้างและบูรณะ สำนักการโยธา (สกบ.สนย.) กทม.",https://storage.googleapis.com/traffy_public_bucket/attachment/2025-05/b875cfe621b4d33db50798bdf507219a.jpg,,QM3W+63X ซ. ศรีนครินทร์ - ร่มเกล้า แขวงทับช้าง สะพานสูง กรุงเทพมหานคร 10250 ประเทศไทย,สะพานสูง,สะพานสูง,กรุงเทพมหานคร,2025-05-05 23:54:13,ส่งต่อ(ใหม่),,0,2025-05-05 23:54:13
Point,"[100.59164, 13.90328]",2025-8GD6A4,"กรุงเทพมหานคร, เขตดอนเมือง",https://storage.googleapis.com/traffy_public_bucket/attachment/2025-05/ebd690d822bc4008b522404f6c739b73.jpg,,186 ถ. กำแพงเพชร 6 แขวงดอนเมือง ดอนเมือง กรุงเทพมหานคร 10210 ประเทศไทย,ดอนเมือง,ดอนเมือง,กรุงเทพมหานคร,2025-05-05 23:54:00,รอรับเรื่อง,,0,2025-05-05 23:54:00
Point,"[100.54122, 13.69949]",2025-88LMYT,"กรุงเทพมหานคร, เขตยานนาวา",https://storage.googleapis.com/traffy_public_bucket/attachment/2025-05/c18bff7b06cb99708f729e4cb23070cd.jpg,,ศุภาลัยพรีเมียร์ รัชดา-นราธิวาสฯ แขวงช่องนนทรี เขตยานนาวา กรุงเทพมหานคร 10120 ประเทศไทย,ช่องนนทรี,ยานนาวา,กรุงเทพมหานคร,2025-05-05 23:52:50,รอรับเรื่อง,,0,2025-05-05 23:52:50
Point,"[100.59283, 13.90587]",2025-3BFG4L,"กรุงเทพมหานคร, เขตดอนเมือง",https://storage.googleapis.com/traffy_public_bucket/attachment/2025-05/7a1d6eb8f52ba1c9ef7278eaf0750178.jpg,,5 ถนน เชิดวุฒากาศ แขวงดอนเมือง ดอนเมือง กรุงเทพมหานคร 10210 ประเทศไทย,ดอนเมือง,ดอนเมือง,กรุงเทพมหานคร,2025-05-05 23:52:40,รอรับเรื่อง,,0,2025-05-05 23:52:40
Point,"[100.65104, 13.76431]",2025-PEH3BP,"กรุงเทพมหานคร, เขตบางกะปิ",https://storage.googleapis.com/traffy_public_bucket/attachment/2025-05/96b518477085b37acec6fb597cb74d99.jpg,,45/22 ถนน สุขาภิบาล 3 แขวงหัวหมาก บางกะปิ กรุงเทพมหานคร 10240 ประเทศไทย,หัวหมาก,บางกะปิ,กรุงเทพมหานคร,2025-05-05 23:52:27,รอรับเรื่อง,,0,2025-05-05 23:52:27
Point,"[100.54126, 13.69951]",2025-892W8E,"กรุงเทพมหานคร, เขตยานนาวา",https://storage.googleapis.com/traffy_public_bucket/attachment/2025-05/d1a3cc2f9bc2767a67e7b24fea28f4c0.jpg,,7 ซอย นราธิวาสราชนครินทร์ 26 แขวงช่องนนทรี เขตยานนาวา กรุงเทพมหานคร 10120 ประเทศไทย,ช่องนนทรี,ยานนาวา,กรุงเทพมหานคร,2025-05-05 23:51:32,รอรับเรื่อง,,0,2025-05-05 23:51:32
Point,"[100.59241, 13.90466]",2025-T3FPG3,"กรุงเทพมหานคร, เขตดอนเมือง",https://storage.googleapis.com/traffy_public_bucket/attachment/2025-05/47dae9535b9fc30f4a6ab14202d41665.jpg,,67 ถนน วิภาวดีรังสิต แขวงสนามบิน ดอนเมือง กรุงเทพมหานคร 10210 ประเทศไทย,ดอนเมือง,ดอนเมือง,กรุงเทพมหานคร,2025-05-05 23:51:10,รอรับเรื่อง,,0,2025-05-05 23:51:10
Point,"[100.65104, 13.76431]",2025-AK8VDP,"กรุงเทพมหานคร, เขตบางกะปิ",https://storage.googleapis.com/traffy_public_bucket/attachment/2025-05/8251743faa2a438c820d5d9274e3e742.jpg,,45/22 ถนน สุขาภิบาล 3 แขวงหัวหมาก บางกะปิ กรุงเทพมหานคร 10240 ประเทศไทย,หัวหมาก,บางกะปิ,กรุงเทพมหานคร,2025-05-05 23:51:08,รอรับเรื่อง,,0,2025-05-05 23:51:08
Point,"[100.54126, 13.69951]",2025-LHK94H,"กรุงเทพมหานคร, เขตยานนาวา",https://storage.googleapis.com/traffy_public_bucket/attachment/2025-05/8e7ac6e6617a2c32fdbb0c63589c3594.jpg,,7 ซอย นราธิวาสราชนครินทร์ 26 แขวงช่องนนทรี เขตยานนาวา กรุงเทพมหานคร 10120 ประเทศไทย,ช่องนนทรี,ยานนาวา,กรุงเทพมหานคร,2025-05-05 23:50:13,รอรับเรื่อง,,0,2025-05-05 23:50:13
Point,"[100.59527, 13.91004]",2025-6DKUAR,"กรุงเทพมหานคร, เขตดอนเมือง",https://storage.googleapis.com/traffy_public_bucket/attachment/2025-05/5b09ab0b36b1d42ff1d0aa8e5a035cf6.jpg,,79 ถนน เชิดวุฒากาศ แขวงตลาดบางเขน ดอนเมือง กรุงเทพมหานคร 10210 ประเทศไทย,ดอนเมือง,ดอนเมือง,กรุงเทพมหานคร,2025-05-05 23:48:46,รอรับเรื่อง,,0,2025-05-05 23:48:46
